Topic,Book Title,Book URL
16th-century,The Faerie Queene (Paperback),/book/show/765427.The_Faerie_Queene
16th-century,Praise of Folly (Paperback),/book/show/449017.Praise_of_Folly
16th-century,The Taming of the Shrew (Mass Market Paperback),/book/show/47021.The_Taming_of_the_Shrew
16th-century,In the Company of the Courtesan (Paperback),/book/show/62212.In_the_Company_of_the_Courtesan
16th-century,"The Constant Princess (The Plantagenet and Tudor Novels, #6)",/book/show/16181.The_Constant_Princess
16th-century,"The Queen's Fool (The Plantagenet and Tudor Novels, #12)",/book/show/252499.The_Queen_s_Fool
16th-century,"The Mirror & the Light (Thomas Cromwell, #3)",/book/show/54860229-the-mirror-the-light
16th-century,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",/book/show/16183.The_Virgin_s_Lover
16th-century,"Dissolution (Matthew Shardlake, #1)",/book/show/138685.Dissolution
16th-century,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",/book/show/37470.The_Other_Boleyn_Girl
16th-century,Gargantua and Pantagruel (Paperback),/book/show/18266.Gargantua_and_Pantagruel
16th-century,Dr. Faustus (Paperback),/book/show/18525.Dr_Faustus
16th-century,The Six Wives of Henry VIII (Paperback),/book/show/10104.The_Six_Wives_of_Henry_VIII
16th-century,Love's Labour's Lost (Paperback),/book/show/332489.Love_s_Labour_s_Lost
16th-century,The Marriage Portrait (Hardcover),/book/show/60353768-the-marriage-portrait
16th-century,"The Other Queen (The Plantagenet and Tudor Novels, #15)",/book/show/2241558.The_Other_Queen
16th-century,The Lady Elizabeth (Hardcover),/book/show/1933181.The_Lady_Elizabeth
16th-century,The Two Gentlemen of Verona (Mass Market Paperback),/book/show/82346.The_Two_Gentlemen_of_Verona
16th-century,The Confessions of Catherine de Medici (Hardcover),/book/show/6801454-the-confessions-of-catherine-de-medici
16th-century,La vida de Lazarillo de Tormes (Paperback),/book/show/61794.La_vida_de_Lazarillo_de_Tormes
16th-century,The Life of Elizabeth I (Paperback),/book/show/111222.The_Life_of_Elizabeth_I
16th-century,"Bring Up the Bodies (Thomas Cromwell, #2)",/book/show/13507212-bring-up-the-bodies
16th-century,"The Game of Kings (The Lymond Chronicles, #1)",/book/show/112077.The_Game_of_Kings
16th-century,"Henry IV, Part Two (Paperback)",/book/show/34431.Henry_IV_Part_Two
16th-century,The Lady in the Tower: The Fall of Anne Boleyn (Hardcover),/book/show/6282683-the-lady-in-the-tower
16th-century,Richard III (Paperback),/book/show/42058.Richard_III
16th-century,As You Like It (Paperback),/book/show/42607.As_You_Like_It
16th-century,Othello (Mass Market Paperback),/book/show/12996.Othello
16th-century,Hamnet (Hardcover),/book/show/43890641-hamnet
16th-century,Richard II (Paperback),/book/show/82397.Richard_II
16th-century,Hamlet (Paperback),/book/show/1420.Hamlet
16th-century,"The Boleyn Inheritance (The Plantagenet and Tudor Novels, #10)",/book/show/16180.The_Boleyn_Inheritance
16th-century,"King Henry IV, Part 1 (Paperback)",/book/show/13020.King_Henry_IV_Part_1
16th-century,Innocent Traitor (Hardcover),/book/show/111218.Innocent_Traitor
16th-century,Sacred Hearts (Hardcover),/book/show/6060130-sacred-hearts
16th-century,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers (Paperback)",/book/show/10108.The_Autobiography_of_Henry_VIII
16th-century,Titus Andronicus (Mass Market Paperback),/book/show/72978.Titus_Andronicus
17th-century,Restoration (Paperback),/book/show/103123.Restoration
17th-century,Discourse on Method (Paperback),/book/show/159418.Discourse_on_Method
17th-century,The Weight of Ink (Kindle Edition),/book/show/34471004-the-weight-of-ink
17th-century,The Mercies (Hardcover),/book/show/46138193-the-mercies
17th-century,Discourse on Method and Meditations on First Philosophy (Paperback),/book/show/31862.Discourse_on_Method_and_Meditations_on_First_Philosophy
17th-century,Don Juan (Paperback),/book/show/52828.Don_Juan
17th-century,The Blood of Flowers (Hardcover),/book/show/348632.The_Blood_of_Flowers
17th-century,All's Well That Ends Well (Mass Market Paperback),/book/show/104790.All_s_Well_That_Ends_Well
17th-century,Leviathan (Paperback),/book/show/91953.Leviathan
17th-century,The Witch of Blackbird Pond (Paperback),/book/show/703292.The_Witch_of_Blackbird_Pond
17th-century,Le Malade imaginaire (Mass Market Paperback),/book/show/857213.Le_Malade_imaginaire
17th-century,Measure for Measure (Paperback),/book/show/91571.Measure_for_Measure
17th-century,Shakespeare's Sonnets (Paperback),/book/show/42038.Shakespeare_s_Sonnets
17th-century,Caleb's Crossing (Hardcover),/book/show/9684523-caleb-s-crossing
17th-century,The Misanthrope (Paperback),/book/show/752994.The_Misanthrope
17th-century,"The Hangman's Daughter (The Hangman's Daughter, #1)",/book/show/9496240-the-hangman-s-daughter
17th-century,Phèdre (Mass Market Paperback),/book/show/81864.Ph_dre
17th-century,The Princesse de Clèves (Paperback),/book/show/354364.The_Princesse_de_Cl_ves
17th-century,The Pilgrim's Progress (Paperback),/book/show/29797.The_Pilgrim_s_Progress
17th-century,Antony and Cleopatra (Paperback),/book/show/104837.Antony_and_Cleopatra
17th-century,Troilus and Cressida (Mass Market Paperback),/book/show/187518.Troilus_and_Cressida
17th-century,The Winter's Tale (Paperback),/book/show/44133.The_Winter_s_Tale
17th-century,Oroonoko (Paperback),/book/show/51190.Oroonoko
17th-century,Year of Wonders (Paperback),/book/show/4965.Year_of_Wonders
17th-century,"The Miniaturist (The Miniaturist, #1)",/book/show/18498569-the-miniaturist
17th-century,Girl with a Pearl Earring (Paperback),/book/show/2865.Girl_with_a_Pearl_Earring
17th-century,King Lear (Mass Market Paperback),/book/show/12938.King_Lear
17th-century,The Tempest (Mass Market Paperback),/book/show/12985.The_Tempest
17th-century,Paradise Lost (Paperback),/book/show/15997.Paradise_Lost
17th-century,Don Quixote (Paperback),/book/show/3836.Don_Quixote
17th-century,Andromaque (Mass Market Paperback),/book/show/837812.Andromaque
17th-century,Tartuffe (Paperback),/book/show/52823.Tartuffe
17th-century,The Scarlet Letter (Paperback),/book/show/12296.The_Scarlet_Letter
17th-century,Twelfth Night (Mass Market Paperback),/book/show/1625.Twelfth_Night
17th-century,Coriolanus (Paperback),/book/show/108171.Coriolanus
17th-century,The Three Musketeers (Paperback),/book/show/7190.The_Three_Musketeers
17th-century,Cymbeline (Mass Market Paperback),/book/show/305510.Cymbeline
17th-century,La vida es sueño (Paperback),/book/show/916114.La_vida_es_sue_o
17th-century,Ethics (Paperback),/book/show/205218.Ethics
17th-century,Pensées (Paperback),/book/show/449407.Pens_es
17th-century,Forever Amber (Paperback),/book/show/5368.Forever_Amber
17th-century,The Heretic's Daughter (Hardcover),/book/show/3181953-the-heretic-s-daughter
17th-century,Love and Louis XIV: The Women in the Life of the Sun King (Hardcover),/book/show/17149.Love_and_Louis_XIV
17th-century,The Duchess of Malfi (Paperback),/book/show/494785.The_Duchess_of_Malfi
17th-century,L'avare (Paperback),/book/show/428077.L_avare
17th-century,Perrault's Fairy Tales (Paperback),/book/show/630879.Perrault_s_Fairy_Tales
1864-shenandoah-campaign,The Shenandoah in Flames: The Valley Campaign of 1864 (Hardcover),/book/show/952563.The_Shenandoah_in_Flames
1864-shenandoah-campaign,"Call Out the Cadets: The Battle of New Market, May 15, 1864 (Emerging Civil War Series)",/book/show/41162182-call-out-the-cadets
1864-shenandoah-campaign,Battle of New Market (Hardcover),/book/show/3339059-battle-of-new-market
1864-shenandoah-campaign,"The Confederacy's Last Northern Offensive: Jubal Early, the Army of the Valley and the Raid on Washington (Paperback)",/book/show/8636446-the-confederacy-s-last-northern-offensive
1864-shenandoah-campaign,Season of Fire: The Confederate Strike on Washington (Hardcover),/book/show/1668250.Season_of_Fire
1864-shenandoah-campaign,The Day Lincoln Was Almost Shot: The Fort Stevens Story (Hardcover),/book/show/17240210-the-day-lincoln-was-almost-shot
1864-shenandoah-campaign,The Battle of New Market: Self-Guided Tour (Paperback),/book/show/11406607-the-battle-of-new-market
1864-shenandoah-campaign,The Guns of Cedar Creek (Hardcover),/book/show/1027620.The_Guns_of_Cedar_Creek
1864-shenandoah-campaign,"The Battle of Cedar Creek: Showdown in the Shenandoah, October 1-30th, 1864 (Hardcover)",/book/show/2645097-the-battle-of-cedar-creek
1864-shenandoah-campaign,The Burning: Sheridan's Devastation of the Shenandoah Valley (Hardcover),/book/show/2547771.The_Burning
1864-shenandoah-campaign,The Shenandoah Valley Campaign of 1864 (Military Campaigns of the Civil War),/book/show/459803.The_Shenandoah_Valley_Campaign_of_1864
1864-shenandoah-campaign,"Desperate Engagement: How a Little-Known Civil War Battle Saved Washington, D.C., and Changed American History (Hardcover)",/book/show/1558918.Desperate_Engagement
1864-shenandoah-campaign,"Decision at Tom's Brook: George Custer, Tom Rosser, and the Joy of the Fight (Kindle Edition)",/book/show/30524988-decision-at-tom-s-brook
1864-shenandoah-campaign,Jubal's Raid: General Early's Famous Attack on Washington in 1864 (Paperback),/book/show/1420658.Jubal_s_Raid
1864-shenandoah-campaign,"Shenandoah 1864: Sheridan’s valley campaign (Campaign, 274)",/book/show/20711304-shenandoah-1864
1864-shenandoah-campaign,"The Last Battle of Winchester: Phil Sheridan, Jubal Early, and the Shenandoah Valley Campaign, August 7 - September 19, 1864 (Hardcover)",/book/show/10892163-the-last-battle-of-winchester
1864-shenandoah-campaign,"Valley Thunder: The Battle of New Market and the Opening of the Shenandoah Valley Campaign May, 1864 (Kindle Edition)",/book/show/10615526-valley-thunder
1864-shenandoah-campaign,The Battle of Cedar Creek: Self-Guided Tour (Paperback),/book/show/38717715-the-battle-of-cedar-creek
18th-century,Jacques the Fatalist (Paperback),/book/show/18212.Jacques_the_Fatalist
18th-century,The Italian (Paperback),/book/show/93136.The_Italian
18th-century,The Nun (Paperback),/book/show/18216.The_Nun
18th-century,Roxana (Paperback),/book/show/332152.Roxana
18th-century,A Journal of the Plague Year (Paperback),/book/show/46730.A_Journal_of_the_Plague_Year
18th-century,Perfume: The Story of a Murderer (Paperback),/book/show/343.Perfume
18th-century,Candide (Paperback),/book/show/19380.Candide
18th-century,Gulliver’s Travels (Paperback),/book/show/7733.Gulliver_s_Travels
18th-century,"The Fiery Cross (Outlander, #5)",/book/show/10967.The_Fiery_Cross
18th-century,The Female Quixote (Paperback),/book/show/767478.The_Female_Quixote
18th-century,The Vicar of Wakefield (Paperback),/book/show/112510.The_Vicar_of_Wakefield
18th-century,The Autobiography of Benjamin Franklin (Paperback),/book/show/52309.The_Autobiography_of_Benjamin_Franklin
18th-century,Fever 1793 (Paperback),/book/show/781110.Fever_1793
18th-century,Cecilia (Paperback),/book/show/198496.Cecilia
18th-century,Lyrical Ballads (Paperback),/book/show/112110.Lyrical_Ballads
18th-century,Madame Tussaud: A Novel of the French Revolution (Hardcover),/book/show/8689913-madame-tussaud
18th-century,A Tale of Two Cities (Paperback),/book/show/1953.A_Tale_of_Two_Cities
18th-century,Manon Lescaut (Paperback),/book/show/577246.Manon_Lescaut
18th-century,Robinson Crusoe (Hardcover),/book/show/2932.Robinson_Crusoe
18th-century,"A Breath of Snow and Ashes (Outlander, #6)",/book/show/10965.A_Breath_of_Snow_and_Ashes
18th-century,Georgiana: Duchess of Devonshire (Paperback),/book/show/319300.Georgiana
18th-century,The Sorrows of Young Werther (Paperback),/book/show/16640.The_Sorrows_of_Young_Werther
18th-century,"Dragonfly in Amber (Outlander, #2)",/book/show/5364.Dragonfly_in_Amber
18th-century,Les Liaisons dangereuses (Paperback),/book/show/49540.Les_Liaisons_dangereuses
18th-century,A Modest Proposal (Paperback),/book/show/5206937-a-modest-proposal
18th-century,"Fanny Hill, or Memoirs of a Woman of Pleasure (Paperback)",/book/show/195144.Fanny_Hill_or_Memoirs_of_a_Woman_of_Pleasure
18th-century,The Rime of the Ancient Mariner (Paperback),/book/show/732562.The_Rime_of_the_Ancient_Mariner
18th-century,Camilla (Paperback),/book/show/220079.Camilla
18th-century,"Drums of Autumn (Outlander, #4)",/book/show/40909452-drums-of-autumn
18th-century,The Social Contract (Paperback),/book/show/12651.The_Social_Contract
18th-century,Vathek (Paperback),/book/show/859694.Vathek
18th-century,The Rape of the Lock (Wildside Classic),/book/show/2262521.The_Rape_of_the_Lock
18th-century,"Voyager (Outlander, #3)",/book/show/10987.Voyager
18th-century,The Castle of Otranto (Paperback),/book/show/12923.The_Castle_of_Otranto
18th-century,A Vindication of the Rights of Woman (Paperback),/book/show/224387.A_Vindication_of_the_Rights_of_Woman
18th-century,Songs of Innocence and of Experience (Paperback),/book/show/171547.Songs_of_Innocence_and_of_Experience
18th-century,The Mysteries of Udolpho (Paperback),/book/show/93134.The_Mysteries_of_Udolpho
18th-century,Pamela (Paperback),/book/show/417549.Pamela
18th-century,"The History of Tom Jones, a Foundling (Paperback)",/book/show/99329.The_History_of_Tom_Jones_a_Foundling
18th-century,"The Life and Opinions of Tristram Shandy, Gentleman (Paperback)",/book/show/76527.The_Life_and_Opinions_of_Tristram_Shandy_Gentleman
18th-century,Evelina (Paperback),/book/show/37638.Evelina
18th-century,"Outlander (Outlander, #1)",/book/show/10964.Outlander
18th-century,Moll Flanders (Paperback),/book/show/38262.Moll_Flanders
18th-century,The Monk (Paperback),/book/show/93157.The_Monk
18th-century,"Clarissa, or, The History of a Young Lady (Paperback)",/book/show/529243.Clarissa_or_The_History_of_a_Young_Lady
18th-century,Caleb Williams (Paperback),/book/show/195548.Caleb_Williams
18th-century,The Scarlet Pimpernel (Paperback),/book/show/136116.The_Scarlet_Pimpernel
18th-century,Catherine the Great: Portrait of a Woman (Hardcover),/book/show/10414941-catherine-the-great
18th-century,"The History of Rasselas, Prince of Abissinia (Paperback)",/book/show/130319.The_History_of_Rasselas_Prince_of_Abissinia
18th-century,The Interesting Narrative of the Life of Olaudah Equiano (Paperback),/book/show/240009.The_Interesting_Narrative_of_the_Life_of_Olaudah_Equiano
1917,The Green Face (Paperback),/book/show/575836.The_Green_Face
1917,The Communist Manifesto (Paperback),/book/show/30474.The_Communist_Manifesto
1917,"1917: Да здравствует Император! (Новый Михаил, #1)",/book/show/46125972-1917
1917,The Ivory Tower (Paperback),/book/show/30107.The_Ivory_Tower
1917,"Cuentos de amor, de locura y de muerte (Paperback)",/book/show/501817.Cuentos_de_amor_de_locura_y_de_muerte
1917,Lovely War (Hardcover),/book/show/44107480-lovely-war
1917,Smoke: and Other Early Stories (Sun & Moon Classics),/book/show/59774.Smoke
1917,The Ghost Pirates (Paperback),/book/show/634043.The_Ghost_Pirates
1917,"Varney the Vampire; or, The Feast of Blood (Paperback)",/book/show/2292060.Varney_the_Vampire_or_The_Feast_of_Blood
1917,The Tree of Heaven (Paperback),/book/show/2677328-the-tree-of-heaven
1917,"Hattie Big Sky (Hattie, #1)",/book/show/207798.Hattie_Big_Sky
1917,Regiment of Women (Paperback),/book/show/13604428-regiment-of-women
1917,The Last Days of the Romanovs: Tragedy at Ekaterinburg (Kindle Edition),/book/show/40603533-the-last-days-of-the-romanovs
1917,"His Last Bow (Sherlock Holmes, #8)",/book/show/754713.His_Last_Bow
1917,The State and Revolution (Paperback),/book/show/179612.The_State_and_Revolution
1917,The Treasure Train (Paperback),/book/show/8436493-the-treasure-train
1917,"Reliquary (Pendergast, #2)",/book/show/39030.Reliquary
1917,Mansfield Park (Paperback),/book/show/45032.Mansfield_Park
1917,"Marjorie Dean, High-School Junior (The Marjorie Dean High School Series, #3)",/book/show/7268695-marjorie-dean-high-school-junior
1917,Wanted: A Husband (Hardcover),/book/show/6286396-wanted
1917,Our Square and the People in It (Hardcover),/book/show/13559235-our-square-and-the-people-in-it
1917,The Ford (California Fiction),/book/show/1173603.The_Ford
1917,Su último saludo desde el escenario. Sherlock Holmes (Paperback),/book/show/18746198-su-ltimo-saludo-desde-el-escenario-sherlock-holmes
